# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1520530316.349859714508057,0.00376,0.00022,0.00166,0.00503,0.00237,0.00063,0.01367
1520530316.399893522262573,0.00398,0.00019,0.00060,0.00531,0.00139,0.00046,0.01194
1520530316.499893665313721,0.00312,0.00020,0.00087,0.00525,0.00586,0.00059,0.01590
1520530316.549925327301025,0.00493,0.00017,0.00120,0.00638,0.00083,0.00053,0.01405
1520530316.649859428405762,0.00571,0.00025,0.00247,0.00613,0.00128,0.00061,0.01644
1520530316.699797153472900,0.00313,0.00016,0.00158,0.00692,0.00249,0.00050,0.01479
1520530316.849731445312500,0.00324,0.00028,0.00125,0.00611,0.00000,0.00061,0.01150
1520530316.899687051773071,0.00383,0.00016,0.00171,0.00582,0.00260,0.00067,0.01478
1520530316.949139833450317,0.00309,0.00015,0.00034,0.00546,0.00000,0.00060,0.00963
1520530316.999124765396118,0.00463,0.00021,0.00042,0.00479,0.00237,0.00056,0.01300
1520530317.099106073379517,0.00542,0.00020,0.00048,0.00563,0.00000,0.00048,0.01221
1520530317.149100303649902,0.00337,0.00015,0.00070,0.00561,0.00248,0.00050,0.01281
1520530317.249110221862793,0.00344,0.00021,0.00073,0.00584,0.00270,0.00074,0.01365
1520530317.299131631851196,0.00297,0.00016,0.00056,0.00571,0.00000,0.00086,0.01026
1520530317.349119424819946,0.00310,0.00015,0.00322,0.00566,0.00448,0.00052,0.01714
1520530317.449148893356323,0.00423,0.00022,0.00161,0.00666,0.00000,0.00070,0.01342
1520530317.499165058135986,0.00439,0.00016,0.00016,0.00638,0.00064,0.00053,0.01226
1520530317.549178838729858,0.00453,0.00017,0.00160,0.00622,0.00304,0.00046,0.01601
1520530317.649206638336182,0.00461,0.00024,0.00431,0.00613,0.00000,0.00073,0.01603
1520530317.749718904495239,0.00588,0.00021,0.00090,0.00496,0.00120,0.00054,0.01369
1520530317.799742221832275,0.00519,0.00021,0.00042,0.00494,0.00016,0.00051,0.01142
1520530317.899740457534790,0.00389,0.00044,0.00221,0.00457,0.00000,0.00046,0.01157
1520530317.949752569198608,0.00380,0.00030,0.00068,0.00606,0.00096,0.00060,0.01240
1520530317.999754190444946,0.00404,0.00015,0.00063,0.00420,0.00000,0.00081,0.00984
1520530318.099748373031616,0.00511,0.00031,0.00096,0.00386,0.00000,0.00072,0.01097
1520530318.150306463241577,0.00907,0.00015,0.00043,0.00289,0.00000,0.00062,0.01316
1520530318.200242757797241,0.00284,0.00014,0.00088,0.00262,0.00364,0.00059,0.01071
1520530318.250234127044678,0.00369,0.00014,0.00028,0.00566,0.00000,0.00062,0.01039
1520530318.300237417221069,0.00248,0.00016,0.00068,0.00298,0.00292,0.00052,0.00974
1520530318.350245475769043,0.00314,0.00014,0.00020,0.00325,0.00430,0.00063,0.01167
1520530318.400252819061279,0.01347,0.00025,0.00051,0.00371,0.00428,0.00055,0.02278
1520530318.550274133682251,0.00569,0.00026,0.00257,0.00420,0.00378,0.00053,0.01703
1520530318.650065898895264,0.00456,0.00020,0.00297,0.00474,0.00211,0.00064,0.01521
1520530318.700068712234497,0.01839,0.00015,0.00120,0.00445,0.00232,0.00048,0.02700
1520530318.800073146820068,0.00511,0.00024,0.00057,0.00436,0.00000,0.00058,0.01087
1520530318.850087165832520,0.00509,0.00015,0.00110,0.00382,0.00481,0.00051,0.01548
1520530318.999474048614502,0.00422,0.00190,0.00100,0.00565,0.00888,0.00054,0.02219
1520530319.099486827850342,0.00528,0.00047,0.00058,0.00443,0.00001,0.00084,0.01161
1520530319.199504375457764,0.00432,0.00020,0.00110,0.00349,0.00388,0.00069,0.01368
1520530319.249511003494263,0.00450,0.00016,0.00062,0.00367,0.00000,0.00051,0.00946
1520530319.349512577056885,0.00416,0.00022,0.00105,0.00525,0.00000,0.00059,0.01127
1520530319.399376630783081,0.00400,0.00019,0.00025,0.00459,0.00171,0.00086,0.01160
1520530319.449376821517944,0.00645,0.00015,0.00009,0.00530,0.00000,0.00050,0.01250
1520530319.499382019042969,0.00433,0.00015,0.00139,0.00508,0.00193,0.00055,0.01343
1520530319.599391460418701,0.00523,0.00021,0.00093,0.00312,0.00308,0.00053,0.01311
1520530319.649391889572144,0.00470,0.00017,0.00155,0.00371,0.00238,0.00052,0.01303
1520530319.749496936798096,0.00406,0.00026,0.00189,0.00314,0.00106,0.00061,0.01103
1520530319.799908638000488,0.00488,0.00016,0.00078,0.00327,0.00000,0.00055,0.00966
1520530319.849938154220581,0.00354,0.00013,0.00074,0.00293,0.00762,0.00055,0.01551
1520530319.899974107742310,0.01493,0.00015,0.00299,0.00499,0.00090,0.00054,0.02451
1520530319.999979019165039,0.00467,0.00019,0.00105,0.00573,0.00353,0.00054,0.01571
1520530320.099995374679565,0.00553,0.00020,0.00218,0.00281,0.00000,0.00065,0.01137
1520530320.149982929229736,0.00431,0.00014,0.00126,0.00295,0.00896,0.00173,0.01934
1520530320.250037908554077,0.00410,0.00020,0.00186,0.00613,0.00000,0.00067,0.01296
1520530320.300054073333740,0.01193,0.00014,0.00035,0.00439,0.00362,0.00070,0.02112
1520530320.450062990188599,0.00555,0.00025,0.00204,0.00351,0.00000,0.00055,0.01189
1520530320.500066995620728,0.00603,0.00018,0.00297,0.00407,0.00003,0.00088,0.01417
1520530320.599520206451416,0.00415,0.00026,0.00284,0.00351,0.00000,0.00063,0.01138
1520530320.649509668350220,0.00401,0.00016,0.00051,0.00349,0.00433,0.00069,0.01319
1520530320.749497413635254,0.00356,0.00020,0.00030,0.00403,0.00000,0.00056,0.00865
1520530320.799486160278320,0.00525,0.00016,0.00040,0.00419,0.00137,0.00055,0.01192
1520530320.849485158920288,0.00352,0.00015,0.00139,0.00465,0.00299,0.00052,0.01322
1520530320.899444341659546,0.00361,0.00018,0.00081,0.00498,0.00460,0.00087,0.01505
1520530320.999450683593750,0.00364,0.00040,0.00090,0.00597,0.00217,0.00073,0.01382
1520530321.099310874938965,0.00439,0.00021,0.00109,0.00578,0.00000,0.00050,0.01198
1520530321.149319410324097,0.00750,0.00016,0.00235,0.00573,0.00328,0.00055,0.01957
1520530321.199330806732178,0.00324,0.00019,0.00005,0.00693,0.00300,0.00136,0.01478
1520530321.299348592758179,0.01727,0.00025,0.00250,0.00773,0.00000,0.00048,0.02824
1520530321.349353075027466,0.00891,0.00020,0.00319,0.00553,0.00370,0.00051,0.02204
1520530321.549474716186523,0.00702,0.00033,0.00237,0.00604,0.00000,0.00049,0.01625
1520530321.599479913711548,0.00833,0.00018,0.00091,0.00622,0.00142,0.00051,0.01756
1520530321.749492645263672,0.00585,0.00031,0.00219,0.00628,0.00000,0.00045,0.01508
1520530321.799494504928589,0.00565,0.00048,0.00078,0.00819,0.00001,0.00060,0.01571
1520530321.899790287017822,0.00276,0.00023,0.00030,0.00596,0.00000,0.00061,0.00986
1520530321.949801206588745,0.00524,0.00016,0.00018,0.00586,0.00000,0.00063,0.01206
1520530322.049813985824585,0.01690,0.00021,0.00026,0.00598,0.00141,0.00046,0.02522
1520530322.099818706512451,0.01226,0.00019,0.00060,0.00655,0.00000,0.00062,0.02022
1520530322.249866724014282,0.01121,0.00028,0.00180,0.00683,0.00131,0.00047,0.02190
1520530322.299876928329468,0.00429,0.00018,0.00150,0.00639,0.00109,0.00058,0.01404
1520530322.449887990951538,0.00330,0.00037,0.00038,0.00707,0.00143,0.00250,0.01505
1520530322.549890756607056,0.00394,0.00024,0.00407,0.00719,0.00000,0.00061,0.01605
1520530322.599899768829346,0.00419,0.00021,0.00350,0.00648,0.00000,0.00052,0.01490
1520530322.649705648422241,0.00364,0.00019,0.00269,0.00989,0.00000,0.00060,0.01700
1520530322.749717950820923,0.00531,0.00024,0.00395,0.00706,0.00141,0.00058,0.01855
1520530322.799719810485840,0.00406,0.00018,0.00174,0.00731,0.00000,0.00097,0.01426
1520530322.949725627899170,0.00515,0.00029,0.00235,0.00646,0.00000,0.00062,0.01487
1520530322.999729394912720,0.01103,0.00026,0.00022,0.00711,0.00000,0.00095,0.01957
1520530323.099765062332153,0.00986,0.00022,0.00048,0.00655,0.00000,0.00063,0.01775
1520530323.149763107299805,0.01139,0.00017,0.00057,0.00611,0.00127,0.00415,0.02368
1520530323.299771308898926,0.00359,0.00030,0.00377,0.00560,0.00122,0.00053,0.01502
1520530323.349784851074219,0.00510,0.00018,0.00202,0.00659,0.00000,0.00060,0.01449
1520530323.500080823898315,0.00587,0.00026,0.00391,0.00438,0.00206,0.00069,0.01718
1520530323.550088644027710,0.00627,0.00017,0.00047,0.00556,0.00375,0.00068,0.01690
1520530323.650092601776123,0.01228,0.00028,0.00056,0.00072,0.00063,0.00062,0.01509
1520530323.700094461441040,0.01132,0.00015,0.00099,0.00023,0.00329,0.00062,0.01660
1520530323.750096797943115,0.00325,0.00024,0.00028,0.00312,0.00000,0.00060,0.00749
1520530323.949895620346069,0.00374,0.00031,0.00072,0.00430,0.00000,0.00051,0.00958
1520530323.999891996383667,0.00373,0.00014,0.00018,0.00292,0.00168,0.00055,0.00921
1520530324.049892663955688,0.00428,0.00018,0.00062,0.00364,0.00000,0.00064,0.00937
1520530324.099893808364868,0.00666,0.00033,0.00061,0.00442,0.00000,0.00063,0.01265
1520530324.149895429611206,0.00907,0.00016,0.00033,0.00304,0.00000,0.00051,0.01310
1520530324.199893951416016,0.00407,0.00014,0.00027,0.00332,0.00356,0.00062,0.01198
1520530324.249894380569458,0.00493,0.00015,0.00110,0.00357,0.00000,0.00053,0.01028
1520530324.299623489379883,0.00920,0.00016,0.00151,0.00487,0.01063,0.00085,0.02722
1520530324.349620580673218,0.00468,0.00016,0.00025,0.00545,0.00000,0.00054,0.01108
1520530324.399622678756714,0.00500,0.00015,0.00089,0.00512,0.00259,0.00078,0.01453
1520530324.549632072448730,0.00416,0.00027,0.00297,0.00446,0.00531,0.00069,0.01786
1520530324.599636316299438,0.00396,0.00017,0.00093,0.00549,0.00000,0.00054,0.01109
1520530324.749742746353149,0.00365,0.00029,0.00147,0.00459,0.00000,0.00063,0.01064
1520530324.799746036529541,0.00417,0.00020,0.00114,0.00399,0.00271,0.00085,0.01304
1520530324.849752664566040,0.00528,0.00020,0.00076,0.00399,0.00148,0.00054,0.01225
1520530324.899755001068115,0.00316,0.00015,0.00023,0.00390,0.00408,0.00054,0.01207
1520530324.999759197235107,0.00310,0.00020,0.00083,0.00668,0.00000,0.00059,0.01141
1520530325.049771547317505,0.00282,0.00017,0.00163,0.00400,0.00000,0.00060,0.00922
1520530325.100561141967773,0.00393,0.00018,0.00076,0.00415,0.00241,0.00057,0.01200
1520530325.150565385818481,0.00410,0.00016,0.00056,0.00427,0.00114,0.00056,0.01080
1520530325.200575828552246,0.00337,0.00018,0.00093,0.00431,0.00228,0.00076,0.01183
1520530325.250587224960327,0.00302,0.00016,0.00064,0.00458,0.00530,0.00055,0.01424
1520530325.300599336624146,0.00397,0.00019,0.00450,0.00549,0.00258,0.00065,0.01739
1520530325.400605678558350,0.00374,0.00022,0.00068,0.00611,0.00000,0.00062,0.01136
1520530325.500608682632446,0.00410,0.00022,0.00422,0.00724,0.00304,0.00068,0.01950
1520530325.550694465637207,0.00297,0.00020,0.00029,0.00692,0.00091,0.00087,0.01217
1520530325.600696086883545,0.00257,0.00018,0.00228,0.00684,0.00000,0.00055,0.01243
1520530325.650695085525513,0.00348,0.00021,0.00564,0.00607,0.00128,0.00056,0.01724
1520530325.800694465637207,0.00567,0.00039,0.00143,0.00626,0.00000,0.00075,0.01449
1520530325.850692987442017,0.00319,0.00016,0.00161,0.00597,0.00022,0.00055,0.01171
1520530325.900691747665405,0.00255,0.00015,0.00245,0.00638,0.00000,0.00053,0.01206
1520530325.950307369232178,0.01601,0.00017,0.00027,0.00612,0.00000,0.00071,0.02329
1520530326.000309944152832,0.00560,0.00020,0.00314,0.00636,0.00146,0.00067,0.01742
1520530326.050316333770752,0.00435,0.00016,0.00069,0.00615,0.00000,0.00058,0.01193
1520530326.100315093994141,0.00351,0.00016,0.00253,0.00661,0.00032,0.00078,0.01392
1520530326.150321722030640,0.00874,0.00016,0.00484,0.00932,0.00022,0.00070,0.02400
1520530326.200324773788452,0.00458,0.00017,0.00324,0.00621,0.00130,0.00055,0.01604
1520530326.449978351593018,0.02099,0.00037,0.00194,0.00541,0.00000,0.00058,0.02928
1520530326.499974489212036,0.00416,0.00015,0.00217,0.00495,0.00017,0.00218,0.01378
1520530327.050182104110718,0.00349,0.00068,0.00285,0.00383,0.00590,0.00049,0.01725
1520530327.100181341171265,0.00446,0.00024,0.00264,0.00726,0.00295,0.00059,0.01814
1520530327.200177192687988,0.00782,0.00024,0.00128,0.00624,0.00000,0.00052,0.01610
1520530327.300176620483398,0.00600,0.00023,0.00039,0.00616,0.00130,0.00071,0.01479
1520530327.350172519683838,0.00406,0.00019,0.00194,0.00563,0.00000,0.00063,0.01245
1520530327.450165510177612,0.00351,0.00021,0.00200,0.00565,0.00135,0.00058,0.01329
1520530327.500158309936523,0.00802,0.00017,0.00088,0.00604,0.00021,0.00067,0.01598
1520530327.599793434143066,0.00385,0.00022,0.00311,0.00563,0.00000,0.00056,0.01338
1520530327.649801969528198,0.00462,0.00017,0.00187,0.00531,0.00000,0.00062,0.01258
1520530327.749789237976074,0.00806,0.00021,0.00337,0.00501,0.00201,0.00048,0.01915
1520530327.799786567687988,0.01045,0.00015,0.00022,0.00346,0.00000,0.00048,0.01477
1520530327.899795055389404,0.00680,0.00020,0.00082,0.00218,0.00000,0.00054,0.01055
1520530327.949800014495850,0.00667,0.00013,0.00128,0.00102,0.00083,0.00062,0.01055
1520530328.050001859664917,0.00787,0.00026,0.00216,0.00126,0.00000,0.00089,0.01245
1520530328.100015163421631,0.02196,0.00012,0.00175,0.00459,0.00000,0.00068,0.02911
1520530328.150031328201294,0.01104,0.00012,0.00049,0.00099,0.00369,0.00062,0.01696
1520530328.250043869018555,0.00419,0.00018,0.00121,0.00147,0.00000,0.00061,0.00766
1520530328.300057888031006,0.00371,0.00012,0.00056,0.00153,0.00290,0.00054,0.00937
1520530328.450118541717529,0.02113,0.00028,0.00312,0.00350,0.00000,0.00059,0.02862
1520530328.500142812728882,0.00578,0.00012,0.00190,0.00170,0.00393,0.00063,0.01406
1520530328.700151443481445,0.01330,0.00029,0.00236,0.00119,0.00000,0.00047,0.01762
1520530328.750152826309204,0.00475,0.00012,0.00010,0.00137,0.00000,0.00052,0.00686
1520530328.849899053573608,0.00777,0.00018,0.00028,0.00111,0.00001,0.00058,0.00992
1520530328.899919271469116,0.00386,0.00013,0.00027,0.00106,0.00194,0.00049,0.00774
1520530328.949928522109985,0.00446,0.00012,0.00013,0.00126,0.00000,0.00046,0.00644
1520530328.999938249588013,0.00376,0.00016,0.00058,0.00228,0.00065,0.00074,0.00817
1520530329.049946308135986,0.00381,0.00012,0.00183,0.00137,0.00000,0.00088,0.00801
1520530329.099951744079590,0.00358,0.00018,0.00072,0.00151,0.00000,0.00054,0.00653
1520530329.149958610534668,0.00662,0.00012,0.00170,0.00142,0.00000,0.00051,0.01036
1520530329.199907064437866,0.00507,0.00012,0.00119,0.00139,0.00086,0.00051,0.00914
1520530329.249952316284180,0.00480,0.00013,0.00218,0.00160,0.00102,0.00047,0.01020
1520530329.299907922744751,0.00529,0.00013,0.00253,0.00154,0.00094,0.00046,0.01090
1520530329.349916696548462,0.00472,0.00011,0.00266,0.00118,0.00930,0.00081,0.01878
1520530329.399920225143433,0.00747,0.00014,0.00041,0.00246,0.00000,0.00054,0.01102
1520530329.449930191040039,0.00434,0.00013,0.00018,0.00252,0.00331,0.00054,0.01102
1520530329.549948692321777,0.00536,0.00023,0.00066,0.00260,0.00000,0.00050,0.00936
1520530329.600005865097046,0.00820,0.00015,0.00240,0.00277,0.00126,0.00061,0.01539
1520530329.650016784667969,0.00439,0.00013,0.00115,0.00272,0.00296,0.00063,0.01199
1520530329.700030803680420,0.00463,0.00013,0.00041,0.00347,0.00099,0.00058,0.01021
1520530329.800032615661621,0.00543,0.00022,0.00227,0.00184,0.00018,0.00097,0.01091
1520530329.850023269653320,0.00583,0.00016,0.00187,0.00145,0.00234,0.00061,0.01226
1520530329.900021791458130,0.00436,0.00014,0.00154,0.00235,0.00013,0.00057,0.00910
1520530329.950023889541626,0.00453,0.00014,0.00031,0.00270,0.00032,0.00057,0.00857
1520530330.000034093856812,0.00455,0.00026,0.00148,0.00270,0.00649,0.00066,0.01614
1520530330.050086021423340,0.00392,0.00014,0.00070,0.00380,0.00000,0.00060,0.00915
1520530330.100086450576782,0.00429,0.00015,0.00102,0.00368,0.00000,0.00075,0.00989
1520530330.200089693069458,0.01428,0.00019,0.00207,0.00178,0.00000,0.00052,0.01885
1520530330.250092506408691,0.00468,0.00032,0.00297,0.00131,0.00148,0.00071,0.01148
1520530330.350091218948364,0.01094,0.00018,0.00209,0.00056,0.00000,0.00062,0.01440
1520530330.400090456008911,0.00449,0.00011,0.00068,0.00048,0.00000,0.00053,0.00629
1520530330.450698375701904,0.00406,0.00011,0.00032,0.00048,0.00113,0.00051,0.00661
1520530330.500678777694702,0.00626,0.00015,0.00466,0.00062,0.00083,0.00058,0.01310
1520530330.550676822662354,0.00389,0.00015,0.00045,0.00074,0.00001,0.00069,0.00593
1520530330.650683641433716,0.00998,0.00017,0.00152,0.00042,0.00028,0.00052,0.01290
1520530330.750686407089233,0.01137,0.00017,0.00301,0.00038,0.00151,0.00066,0.01710
1520530330.800683259963989,0.00767,0.00017,0.00056,0.00049,0.00009,0.00048,0.00946
1520530330.850249290466309,0.01158,0.00015,0.00052,0.00086,0.00000,0.00052,0.01364
1520530330.950158834457397,0.01012,0.00017,0.00202,0.00049,0.00000,0.00050,0.01330
1520530331.000160694122314,0.01127,0.00012,0.00048,0.00051,0.00000,0.00055,0.01293
1520530331.100164890289307,0.01133,0.00021,0.00261,0.00039,0.00000,0.00056,0.01510
1520530331.150165557861328,0.00469,0.00011,0.00081,0.00037,0.00000,0.00045,0.00643
1520530331.250619649887085,0.00893,0.00016,0.00144,0.00020,0.00000,0.00047,0.01119
1520530331.300632953643799,0.00671,0.00010,0.00072,0.00020,0.00125,0.00050,0.00948
1520530331.350635766983032,0.00380,0.00014,0.00039,0.00024,0.00000,0.00047,0.00504
1520530331.400639533996582,0.00447,0.00011,0.00051,0.00027,0.00035,0.00046,0.00616
1520530331.450655460357666,0.00487,0.00011,0.00100,0.00030,0.00197,0.00062,0.00887
1520530331.500648260116577,0.00513,0.00011,0.00146,0.00031,0.00190,0.00052,0.00943
1520530331.550648927688599,0.00501,0.00011,0.00094,0.00038,0.00198,0.00053,0.00895
1520530331.600648641586304,0.00416,0.00011,0.00038,0.00077,0.00085,0.00060,0.00687
1520530331.650386095046997,0.00416,0.00012,0.00058,0.00063,0.00214,0.00063,0.00826
1520530331.700386762619019,0.00447,0.00012,0.00069,0.00074,0.00001,0.00044,0.00646
1520530331.750384330749512,0.00436,0.00012,0.00115,0.00067,0.00053,0.00046,0.00730
1520530331.800385713577271,0.00386,0.00012,0.00067,0.00058,0.00000,0.00046,0.00569
1520530331.850388288497925,0.00408,0.00012,0.00072,0.00038,0.00171,0.00050,0.00752
1520530331.900388240814209,0.00425,0.00011,0.00192,0.00067,0.00000,0.00052,0.00747
1520530331.950387001037598,0.00458,0.00011,0.00218,0.00059,0.00000,0.00051,0.00796
1520530332.000391244888306,0.00387,0.00011,0.00260,0.00051,0.00077,0.00063,0.00849
1520530332.050282955169678,0.00435,0.00011,0.00067,0.00050,0.00181,0.00056,0.00800
1520530332.100283622741699,0.00404,0.00011,0.00099,0.00053,0.00196,0.00060,0.00824
1520530332.150284051895142,0.00328,0.00011,0.00130,0.00069,0.00086,0.00052,0.00676
1520530332.200285196304321,0.00401,0.00012,0.00053,0.00064,0.00000,0.00053,0.00583
1520530332.250283241271973,0.00425,0.00011,0.00061,0.00055,0.00249,0.00056,0.00858
1520530332.300286054611206,0.00453,0.00012,0.00038,0.00082,0.00237,0.00052,0.00873
1520530332.350285768508911,0.00340,0.00012,0.00091,0.00089,0.00213,0.00052,0.00798
1520530332.400289773941040,0.00424,0.00011,0.00047,0.00103,0.00011,0.00047,0.00643
1520530332.450282573699951,0.00617,0.00011,0.00141,0.00091,0.00211,0.00051,0.01124
1520530332.500370979309082,0.00469,0.00012,0.00052,0.00124,0.00364,0.00045,0.01067
1520530332.550371408462524,0.00389,0.00012,0.00177,0.00174,0.00214,0.00050,0.01015
1520530332.600370883941650,0.00402,0.00014,0.00064,0.00176,0.00261,0.00048,0.00965
1520530332.650370836257935,0.00383,0.00013,0.00230,0.00197,0.00000,0.00050,0.00873
1520530332.700369119644165,0.00391,0.00012,0.00034,0.00145,0.00179,0.00061,0.00822
1520530332.750368118286133,0.00623,0.00014,0.00046,0.00137,0.00020,0.00048,0.00888
1520530332.800364255905151,0.00417,0.00014,0.00098,0.00173,0.00001,0.00055,0.00758
1520530332.850364208221436,0.00504,0.00011,0.00153,0.00131,0.00102,0.00047,0.00949
1520530332.900030136108398,0.00550,0.00016,0.00021,0.00154,0.00080,0.00061,0.00882
1520530332.950031995773315,0.00487,0.00012,0.00055,0.00151,0.00127,0.00051,0.00883
1520530333.000033617019653,0.00436,0.00011,0.00038,0.00174,0.00046,0.00054,0.00758
1520530333.050035238265991,0.00546,0.00013,0.00237,0.00152,0.00110,0.00062,0.01120
1520530333.100039482116699,0.00445,0.00012,0.00095,0.00224,0.00342,0.00084,0.01202
1520530333.150043725967407,0.00609,0.00013,0.00190,0.00193,0.00702,0.00059,0.01765
1520530333.200038671493530,0.00507,0.00013,0.00034,0.00251,0.00193,0.00059,0.01056
1520530333.300470113754272,0.01269,0.00020,0.00173,0.00221,0.00281,0.00045,0.02009
1520530333.350466251373291,0.00815,0.00012,0.00018,0.00189,0.00174,0.00091,0.01300
1520530333.450466871261597,0.01163,0.00018,0.00185,0.00079,0.00168,0.00049,0.01662
1520530333.500469207763672,0.00687,0.00013,0.00049,0.00074,0.00187,0.00058,0.01068
1520530333.600478887557983,0.00486,0.00020,0.00044,0.00095,0.00011,0.00049,0.00704
1520530333.650483608245850,0.00477,0.00013,0.00032,0.00093,0.00010,0.00047,0.00672
1520530333.700409889221191,0.01352,0.00013,0.00376,0.00109,0.00012,0.00061,0.01922
1520530333.750410556793213,0.00529,0.00012,0.00194,0.00112,0.00000,0.00048,0.00894
1520530333.850411891937256,0.02068,0.00019,0.00209,0.00112,0.00000,0.00050,0.02458
1520530333.900413990020752,0.01139,0.00014,0.00024,0.00103,0.00000,0.00050,0.01330
1520530333.950418949127197,0.00904,0.00012,0.00060,0.00103,0.00000,0.00054,0.01133
1520530334.000434398651123,0.00391,0.00011,0.00057,0.00100,0.00000,0.00049,0.00609
1520530334.050430774688721,0.00356,0.00012,0.00248,0.00087,0.00000,0.00050,0.00753
1520530334.100108623504639,0.00340,0.00012,0.00034,0.00095,0.00092,0.00055,0.00629
1520530334.150120496749878,0.00363,0.00014,0.00136,0.00106,0.00120,0.00056,0.00796
1520530334.300124406814575,0.00336,0.00023,0.00026,0.00113,0.00110,0.00053,0.00662
1520530334.350121974945068,0.00444,0.00011,0.00025,0.00118,0.00274,0.00093,0.00966
1520530334.400121212005615,0.00488,0.00011,0.00053,0.00156,0.00208,0.00052,0.00970
1520530334.500119447708130,0.00514,0.00018,0.00031,0.00182,0.00409,0.00060,0.01215
1520530334.549972534179688,0.00469,0.00013,0.00046,0.00266,0.00054,0.00048,0.00897
1520530334.599973678588867,0.00420,0.00013,0.00024,0.00270,0.00723,0.00052,0.01503
1520530334.699992179870605,0.01794,0.00020,0.00222,0.00281,0.00176,0.00042,0.02537
1520530334.749998569488525,0.00701,0.00019,0.00070,0.00461,0.00792,0.00047,0.02091
1520530334.800005197525024,0.01186,0.00015,0.00094,0.00811,0.00540,0.00051,0.02697
1520530334.950843572616577,0.00845,0.00026,0.00160,0.00258,0.00102,0.00051,0.01442
1520530335.000854969024658,0.00359,0.00014,0.00044,0.00279,0.00001,0.00062,0.00759
1520530335.050867795944214,0.00588,0.00016,0.00047,0.00243,0.00109,0.00060,0.01063
1520530335.451408386230469,0.03010,0.00061,0.00618,0.00025,0.00000,0.00059,0.03774
1520530335.501410722732544,0.00697,0.00012,0.00019,0.00017,0.00009,0.00062,0.00816
1520530335.601462125778198,0.00611,0.00016,0.00040,0.00019,0.00000,0.00067,0.00754
1520530335.651416301727295,0.00768,0.00018,0.00082,0.00198,0.00000,0.00069,0.01136
1520530335.701417684555054,0.00531,0.00011,0.00041,0.00017,0.00000,0.00063,0.00663
1520530335.850177049636841,0.00316,0.00023,0.00043,0.00018,0.00000,0.00057,0.00456
1520530335.900177955627441,0.00399,0.00089,0.00021,0.00018,0.00000,0.00054,0.00580
1520530336.050184249877930,0.00871,0.00021,0.00175,0.00014,0.00000,0.00057,0.01139
1520530336.100184440612793,0.00897,0.00011,0.00146,0.00015,0.00000,0.00061,0.01129
1520530336.150129795074463,0.00566,0.00010,0.00021,0.00014,0.00013,0.00057,0.00681
1520530336.200130701065063,0.00723,0.00011,0.00063,0.00014,0.00000,0.00070,0.00881
1520530336.250132322311401,0.00789,0.00011,0.00126,0.00013,0.00000,0.00055,0.00995
1520530336.300142288208008,0.00420,0.00011,0.00017,0.00010,0.01178,0.00058,0.01694
1520530336.350142717361450,0.00361,0.00066,0.00119,0.00133,0.00177,0.00068,0.00924
1520530336.400141477584839,0.00541,0.00012,0.00151,0.00123,0.00146,0.00051,0.01024
1520530336.500139474868774,0.01292,0.00018,0.00359,0.00142,0.00077,0.00066,0.01953
1520530336.550529718399048,0.01805,0.00015,0.00217,0.00137,0.00238,0.00055,0.02468
1520530336.600533485412598,0.00638,0.00013,0.00153,0.00153,0.00175,0.00127,0.01259
1520530336.800541639328003,0.00874,0.00033,0.00049,0.00161,0.00091,0.00055,0.01262
1520530336.850547075271606,0.00560,0.00014,0.00026,0.00200,0.00535,0.00044,0.01380
1520530336.950548648834229,0.00499,0.00023,0.00031,0.00278,0.00295,0.00048,0.01175
1520530337.000213146209717,0.01924,0.00014,0.00098,0.00321,0.00018,0.00052,0.02427
1520530337.050214767456055,0.00587,0.00015,0.00044,0.00343,0.00000,0.00048,0.01037
1520530337.200306177139282,0.00946,0.00026,0.00098,0.00252,0.00169,0.00053,0.01545
1520530337.250219583511353,0.00795,0.00014,0.00040,0.00276,0.00002,0.00044,0.01172
1520530337.300220727920532,0.00448,0.00012,0.00098,0.00398,0.00000,0.00052,0.01008
1520530337.400251388549805,0.00978,0.00021,0.00320,0.00272,0.00000,0.00044,0.01634
1520530337.450252294540405,0.00575,0.00013,0.00129,0.00227,0.00111,0.00066,0.01122
1520530337.500252246856689,0.00856,0.00013,0.00051,0.00242,0.00000,0.00055,0.01216
1520530337.600256443023682,0.00431,0.00022,0.00098,0.00224,0.00263,0.00058,0.01097
1520530337.650256156921387,0.00316,0.00012,0.00102,0.00181,0.00588,0.00069,0.01268
1520530337.700254201889038,0.00439,0.00017,0.00068,0.00218,0.00156,0.00064,0.00961
1520530337.750254869461060,0.00407,0.00014,0.00104,0.00184,0.00000,0.00048,0.00757
1520530337.800795793533325,0.00374,0.00036,0.00250,0.00165,0.00000,0.00053,0.00879
1520530337.850797653198242,0.00306,0.00012,0.00042,0.00151,0.00000,0.00093,0.00605
1520530337.900799989700317,0.00340,0.00012,0.00024,0.00156,0.00409,0.00064,0.01005
1520530337.950801610946655,0.00295,0.00012,0.00034,0.00231,0.00116,0.00062,0.00751
1520530338.000804901123047,0.00422,0.00014,0.00077,0.00225,0.00288,0.00074,0.01100
1520530338.050807476043701,0.00361,0.00012,0.00080,0.00309,0.00316,0.00100,0.01179
1520530338.100809097290039,0.00424,0.00013,0.00181,0.00348,0.00599,0.00052,0.01617
