# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1520530317.849754095077515,0.00322,0.00017,0.00028,0.00562,0.00000,0.00044,0.00973
1520530317.899755001068115,0.00330,0.00018,0.00075,0.00569,0.00482,0.00042,0.01516
1520530317.949743032455444,0.00356,0.00018,0.00170,0.00618,0.00000,0.00051,0.01213
1520530317.999728441238403,0.00323,0.00017,0.00073,0.00463,0.00000,0.00044,0.00920
1520530318.049716234207153,0.00353,0.00018,0.00025,0.00448,0.00258,0.00051,0.01153
1520530318.099708557128906,0.00309,0.00017,0.00029,0.00479,0.00118,0.00048,0.00999
1520530318.150278091430664,0.00356,0.00017,0.00045,0.00466,0.00442,0.00043,0.01369
1520530318.200236558914185,0.00350,0.00017,0.00080,0.00517,0.00221,0.00051,0.01235
1520530318.250241756439209,0.00406,0.00016,0.00011,0.00546,0.00000,0.00064,0.01045
1520530318.300244808197021,0.00313,0.00019,0.00279,0.00535,0.00232,0.00049,0.01426
1520530318.350268602371216,0.00342,0.00020,0.00348,0.00516,0.00277,0.00055,0.01557
1520530318.400272607803345,0.00298,0.00020,0.00177,0.00684,0.00000,0.00052,0.01231
1520530318.450281858444214,0.00300,0.00018,0.00402,0.00577,0.00125,0.00052,0.01473
1520530318.500283718109131,0.00302,0.00019,0.00221,0.00592,0.00000,0.00050,0.01184
1520530318.550285577774048,0.00416,0.00019,0.00282,0.00560,0.00120,0.00044,0.01442
1520530318.600076913833618,0.00381,0.00018,0.00136,0.00561,0.00000,0.00069,0.01164
1520530318.650089502334595,0.00305,0.00017,0.00320,0.00473,0.00249,0.00051,0.01414
1520530318.700095415115356,0.00304,0.00017,0.00036,0.00534,0.00001,0.00054,0.00946
1520530318.750100851058960,0.00336,0.00021,0.00130,0.00543,0.00021,0.00052,0.01103
1520530318.800108432769775,0.00327,0.00015,0.00238,0.00498,0.00349,0.00061,0.01489
1520530318.850116252899170,0.00311,0.00021,0.00054,0.00546,0.00000,0.00052,0.00985
1520530318.900125265121460,0.00309,0.00017,0.00184,0.00543,0.00286,0.00049,0.01388
1520530318.950132608413696,0.00296,0.00017,0.00005,0.00610,0.00134,0.00051,0.01113
1520530318.999518156051636,0.00331,0.00019,0.00099,0.00583,0.00000,0.00053,0.01086
1520530319.049526691436768,0.00326,0.00017,0.00092,0.00560,0.00316,0.00051,0.01363
1520530319.099536895751953,0.00321,0.00029,0.00604,0.00618,0.00000,0.00051,0.01623
1520530319.149543523788452,0.00341,0.00018,0.00149,0.00590,0.00000,0.00051,0.01148
1520530319.199549198150635,0.00310,0.00018,0.00025,0.00558,0.00000,0.00058,0.00969
1520530319.249556541442871,0.00362,0.00017,0.00099,0.00547,0.00223,0.00044,0.01292
1520530319.299557447433472,0.00354,0.00018,0.00309,0.00571,0.00249,0.00073,0.01574
1520530319.349561214447021,0.00335,0.00018,0.00074,0.00646,0.00000,0.00069,0.01141
1520530319.399430513381958,0.00362,0.00019,0.00063,0.00627,0.00000,0.00048,0.01118
1520530319.449441671371460,0.00411,0.00018,0.00163,0.00635,0.00106,0.00059,0.01392
1520530319.499454259872437,0.00365,0.00018,0.00026,0.00657,0.00000,0.00048,0.01114
1520530319.549469709396362,0.00380,0.00020,0.00304,0.00633,0.00000,0.00074,0.01411
1520530319.599474906921387,0.00391,0.00019,0.00121,0.00587,0.00023,0.00067,0.01206
1520530319.649488210678101,0.00338,0.00017,0.00087,0.00550,0.00000,0.00054,0.01045
1520530319.699500083923340,0.00329,0.00015,0.00366,0.00530,0.00501,0.00052,0.01795
1520530319.749615669250488,0.00349,0.00018,0.00028,0.00513,0.00000,0.00079,0.00988
1520530319.800036907196045,0.00366,0.00015,0.00087,0.00449,0.00341,0.00048,0.01307
1520530319.850052833557129,0.00333,0.00017,0.00270,0.00463,0.00472,0.00056,0.01612
1520530319.900060892105103,0.00836,0.00018,0.00087,0.00500,0.00003,0.00067,0.01512
1520530319.950062036514282,0.00360,0.00016,0.00061,0.00398,0.00114,0.00050,0.00999
1520530320.000063419342041,0.00343,0.00016,0.00055,0.00426,0.00002,0.00060,0.00901
1520530320.050064325332642,0.00307,0.00016,0.00086,0.00407,0.00113,0.00057,0.00984
1520530320.100059270858765,0.00310,0.00016,0.00083,0.00387,0.00000,0.00053,0.00850
1520530320.150060653686523,0.00413,0.00020,0.00094,0.00412,0.00975,0.00051,0.01965
1520530320.200110673904419,0.00324,0.00022,0.00130,0.00529,0.00000,0.00045,0.01051
1520530320.250109910964966,0.00321,0.00024,0.00104,0.00487,0.00018,0.00049,0.01003
1520530320.300120115280151,0.00314,0.00017,0.00019,0.00504,0.00347,0.00055,0.01257
1520530320.350125074386597,0.00306,0.00019,0.00275,0.00539,0.00458,0.00045,0.01642
1520530320.400125980377197,0.00301,0.00032,0.00016,0.00615,0.00000,0.00059,0.01023
1520530320.450128078460693,0.00313,0.00019,0.00101,0.00563,0.00126,0.00057,0.01179
1520530320.500132322311401,0.00305,0.00016,0.00217,0.00550,0.00318,0.00047,0.01452
1520530320.550138235092163,0.00298,0.00017,0.00017,0.00580,0.00000,0.00043,0.00955
1520530320.599596977233887,0.00327,0.00028,0.00143,0.00555,0.00061,0.00042,0.01157
1520530320.649592638015747,0.00357,0.00018,0.00079,0.00559,0.00230,0.00047,0.01290
1520530320.699582815170288,0.00390,0.00017,0.00072,0.00600,0.00188,0.00047,0.01316
1520530320.749554634094238,0.00502,0.00017,0.00380,0.00594,0.00247,0.00043,0.01783
1520530320.799541473388672,0.00333,0.00018,0.00573,0.00661,0.00000,0.00060,0.01645
1520530320.849532604217529,0.00341,0.00019,0.00036,0.00646,0.00000,0.00050,0.01091
1520530320.899530172348022,0.00520,0.00019,0.00139,0.00629,0.00000,0.00055,0.01361
1520530320.949525833129883,0.00319,0.00018,0.00254,0.00641,0.00122,0.00062,0.01417
1520530320.999528169631958,0.00327,0.00017,0.00004,0.00610,0.00000,0.00049,0.01007
1520530321.049387693405151,0.00348,0.00017,0.00075,0.00621,0.00000,0.00060,0.01121
1520530321.099391222000122,0.00335,0.00017,0.00050,0.00585,0.00123,0.00045,0.01154
1520530321.149394512176514,0.00314,0.00018,0.00039,0.00605,0.00000,0.00057,0.01033
1520530321.199400663375854,0.00439,0.00019,0.00281,0.00604,0.00087,0.00065,0.01494
1520530321.249405860900879,0.00364,0.00016,0.00027,0.00570,0.00000,0.00050,0.01027
1520530321.299414157867432,0.00443,0.00019,0.00084,0.00554,0.00281,0.00051,0.01432
1520530321.349418163299561,0.00456,0.00028,0.00118,0.00570,0.00118,0.00054,0.01344
1520530321.399427413940430,0.00389,0.00017,0.00396,0.00591,0.00361,0.00051,0.01805
1520530321.449536323547363,0.00408,0.00020,0.00027,0.00707,0.00000,0.00057,0.01218
1520530321.499540090560913,0.00364,0.00019,0.00123,0.00665,0.00000,0.00055,0.01225
1520530321.549543142318726,0.00393,0.00018,0.00332,0.00655,0.00000,0.00059,0.01457
1520530321.599550008773804,0.00359,0.00018,0.00113,0.00659,0.00000,0.00058,0.01208
1520530321.649556398391724,0.00273,0.00018,0.00059,0.00654,0.00121,0.00053,0.01178
1520530321.699562788009644,0.00528,0.00018,0.00041,0.00660,0.00000,0.00057,0.01304
1520530321.749572753906250,0.00369,0.00023,0.00361,0.00629,0.00019,0.00060,0.01462
1520530321.799580097198486,0.00340,0.00018,0.00396,0.00651,0.00125,0.00059,0.01589
1520530321.849876165390015,0.00338,0.00018,0.00525,0.00663,0.00129,0.00056,0.01729
1520530321.899891853332520,0.00389,0.00018,0.00026,0.00684,0.00000,0.00053,0.01170
1520530321.949898242950439,0.00366,0.00022,0.00019,0.00668,0.00000,0.00058,0.01133
1520530321.999904632568359,0.00368,0.00019,0.00404,0.00648,0.00020,0.00069,0.01529
1520530322.049906492233276,0.00366,0.00018,0.00025,0.00635,0.00001,0.00051,0.01097
1520530322.099902153015137,0.00373,0.00017,0.00055,0.00624,0.00118,0.00058,0.01246
1520530322.149922609329224,0.00361,0.00022,0.00528,0.00645,0.00326,0.00064,0.01947
1520530322.199923038482666,0.00357,0.00018,0.00078,0.00696,0.00000,0.00053,0.01202
1520530322.249969959259033,0.00337,0.00018,0.00006,0.00711,0.00000,0.00061,0.01133
1520530322.299976110458374,0.00468,0.00021,0.00024,0.00710,0.00000,0.00056,0.01280
1520530322.349986076354980,0.00445,0.00019,0.00306,0.00706,0.00000,0.00068,0.01544
1520530322.399993658065796,0.00336,0.00018,0.00372,0.00627,0.00000,0.00052,0.01406
1520530322.449992418289185,0.00255,0.00023,0.00490,0.00598,0.00139,0.00057,0.01563
1520530322.499994039535522,0.00263,0.00019,0.00006,0.00699,0.00000,0.00077,0.01065
1520530322.549995899200439,0.00348,0.00018,0.00085,0.00642,0.00000,0.00054,0.01148
1520530322.600005388259888,0.00367,0.00018,0.00360,0.00676,0.00154,0.00077,0.01652
1520530322.649814128875732,0.00337,0.00018,0.00103,0.00661,0.00000,0.00059,0.01179
1520530322.699818849563599,0.00408,0.00020,0.00085,0.00650,0.00072,0.00058,0.01293
1520530322.749820947647095,0.00315,0.00018,0.00408,0.00608,0.00022,0.00066,0.01437
1520530322.799824237823486,0.00320,0.00017,0.00040,0.00619,0.00000,0.00054,0.01051
1520530322.849827527999878,0.00344,0.00017,0.00222,0.00610,0.00000,0.00057,0.01249
1520530322.899863243103027,0.00322,0.00024,0.00089,0.00662,0.00000,0.00069,0.01166
1520530322.949832201004028,0.00334,0.00018,0.00453,0.00558,0.00352,0.00053,0.01768
1520530322.999834060668945,0.00528,0.00018,0.00265,0.00626,0.00134,0.00057,0.01627
1520530323.049834728240967,0.00373,0.00018,0.00441,0.00642,0.00081,0.00061,0.01616
1520530323.099873304367065,0.00394,0.00019,0.00089,0.00629,0.00002,0.00055,0.01188
1520530323.149875879287720,0.00405,0.00017,0.00024,0.00639,0.00000,0.00058,0.01143
1520530323.199875354766846,0.00355,0.00016,0.00222,0.00645,0.00243,0.00059,0.01541
1520530323.249876737594604,0.00334,0.00017,0.00095,0.00701,0.00088,0.00085,0.01319
1520530323.299875974655151,0.00375,0.00018,0.00066,0.00649,0.00000,0.00097,0.01205
1520530323.349877119064331,0.00268,0.00018,0.00333,0.00637,0.00064,0.00052,0.01373
1520530323.399880886077881,0.00405,0.00019,0.00070,0.00688,0.00000,0.00060,0.01243
1520530323.449875831604004,0.00378,0.00019,0.00411,0.00664,0.00000,0.00068,0.01539
1520530323.500133752822876,0.00351,0.00018,0.00290,0.00635,0.00000,0.00069,0.01363
1520530323.550131797790527,0.00330,0.00019,0.00468,0.00597,0.00000,0.00063,0.01477
1520530323.600137948989868,0.00325,0.00016,0.00184,0.00553,0.00229,0.00055,0.01362
1520530323.650143384933472,0.00373,0.00022,0.00067,0.00595,0.00370,0.00062,0.01488
1520530323.700139522552490,0.00298,0.00017,0.00195,0.00624,0.00000,0.00052,0.01185
1520530323.750141143798828,0.00294,0.00018,0.00081,0.00618,0.00001,0.00063,0.01075
1520530323.800142288208008,0.00310,0.00017,0.00031,0.00675,0.00210,0.00065,0.01308
1520530323.850146770477295,0.00307,0.00020,0.00429,0.00681,0.00000,0.00057,0.01494
1520530323.899945020675659,0.00318,0.00019,0.00103,0.00638,0.00001,0.00049,0.01128
1520530323.949945449829102,0.00295,0.00021,0.00126,0.00626,0.00132,0.00054,0.01254
1520530323.999945878982544,0.00337,0.00018,0.00139,0.00667,0.00000,0.00050,0.01212
1520530324.049944162368774,0.00457,0.00019,0.00277,0.00596,0.00000,0.00051,0.01401
1520530324.099947452545166,0.00330,0.00017,0.00080,0.00546,0.00368,0.00049,0.01390
1520530324.149946689605713,0.00313,0.00017,0.00034,0.00592,0.00202,0.00053,0.01211
1520530324.199950218200684,0.00330,0.00019,0.00314,0.00636,0.00006,0.00057,0.01361
1520530324.249952077865601,0.00312,0.00018,0.00102,0.00627,0.00020,0.00046,0.01125
1520530324.299695730209351,0.00412,0.00020,0.00220,0.00554,0.00122,0.00049,0.01376
1520530324.349699258804321,0.00356,0.00016,0.00083,0.00522,0.00063,0.00056,0.01097
1520530324.399703264236450,0.00355,0.00019,0.00139,0.00536,0.00098,0.00057,0.01203
1520530324.449705839157104,0.00624,0.00017,0.00185,0.00539,0.00311,0.00052,0.01728
1520530324.499789476394653,0.00362,0.00019,0.00225,0.00582,0.00001,0.00047,0.01235
1520530324.549711704254150,0.00338,0.00026,0.00037,0.00534,0.00131,0.00053,0.01120
1520530324.599717617034912,0.00353,0.00016,0.00333,0.00568,0.00131,0.00055,0.01458
1520530324.649723768234253,0.00310,0.00018,0.00031,0.00495,0.00166,0.00052,0.01071
1520530324.699826240539551,0.00315,0.00021,0.00025,0.00521,0.00000,0.00055,0.00937
1520530324.749833106994629,0.00396,0.00016,0.00072,0.00466,0.00067,0.00057,0.01074
1520530324.799838542938232,0.00325,0.00015,0.00067,0.00443,0.00121,0.00057,0.01028
1520530324.849842786788940,0.00477,0.00018,0.00061,0.00427,0.00016,0.00058,0.01056
1520530324.899845600128174,0.00422,0.00018,0.00006,0.00464,0.00121,0.00053,0.01084
1520530324.949848651885986,0.00399,0.00018,0.00062,0.00428,0.00000,0.00054,0.00961
1520530324.999852895736694,0.00311,0.00016,0.00152,0.00463,0.00241,0.00060,0.01244
1520530325.049863100051880,0.00291,0.00017,0.00305,0.00427,0.00760,0.00051,0.01851
1520530325.100651025772095,0.00793,0.00018,0.00066,0.00519,0.00141,0.00053,0.01590
1520530325.150653839111328,0.00293,0.00023,0.00151,0.00560,0.00456,0.00073,0.01556
1520530325.200659275054932,0.00322,0.00018,0.00349,0.00607,0.00000,0.00053,0.01350
1520530325.250664710998535,0.00321,0.00020,0.00029,0.00617,0.00022,0.00058,0.01068
1520530325.300672769546509,0.00363,0.00016,0.00350,0.00566,0.00247,0.00049,0.01590
1520530325.350676774978638,0.00408,0.00020,0.00013,0.00619,0.00021,0.00051,0.01131
1520530325.400677919387817,0.00304,0.00017,0.00014,0.00550,0.00005,0.00056,0.00947
1520530325.450670480728149,0.00315,0.00017,0.00371,0.00535,0.00419,0.00046,0.01703
1520530325.500672817230225,0.00328,0.00017,0.00020,0.00644,0.00019,0.00047,0.01075
1520530325.550759792327881,0.00345,0.00018,0.00065,0.00630,0.00000,0.00055,0.01114
1520530325.600763797760010,0.00338,0.00018,0.00381,0.00606,0.00019,0.00052,0.01414
1520530325.650765895843506,0.00346,0.00021,0.00287,0.00604,0.00019,0.00062,0.01338
1520530325.700764656066895,0.00314,0.00019,0.00060,0.00623,0.00019,0.00050,0.01086
1520530325.750766992568970,0.00408,0.00018,0.00130,0.00662,0.00000,0.00049,0.01267
1520530325.800767898559570,0.00305,0.00018,0.00563,0.00624,0.00000,0.00062,0.01573
1520530325.850767612457275,0.00324,0.00019,0.00036,0.00563,0.00016,0.00064,0.01023
1520530325.900768280029297,0.00315,0.00017,0.00203,0.00605,0.00262,0.00057,0.01458
1520530325.950384378433228,0.00387,0.00019,0.00009,0.00605,0.00021,0.00052,0.01094
1520530326.000386238098145,0.00548,0.00017,0.00061,0.00575,0.00017,0.00051,0.01268
1520530326.050393104553223,0.00324,0.00016,0.00104,0.00607,0.00242,0.00067,0.01361
1520530326.100390672683716,0.00418,0.00019,0.00045,0.00621,0.00000,0.00057,0.01160
1520530326.150393486022949,0.00567,0.00018,0.00033,0.00600,0.00034,0.00062,0.01315
1520530326.200395107269287,0.00347,0.00018,0.00373,0.00639,0.00000,0.00058,0.01435
1520530326.250397443771362,0.00368,0.00017,0.00274,0.00609,0.00018,0.00059,0.01345
1520530326.300397634506226,0.00355,0.00017,0.00333,0.00580,0.00020,0.00061,0.01365
1520530326.350049018859863,0.00276,0.00018,0.00152,0.00594,0.00144,0.00063,0.01248
1520530326.400049686431885,0.00360,0.00020,0.00558,0.00678,0.00000,0.00065,0.01680
1520530326.450050592422485,0.00326,0.00018,0.00127,0.00577,0.00017,0.00055,0.01120
1520530326.500052928924561,0.00371,0.00017,0.00350,0.00555,0.00371,0.00060,0.01724
1520530326.550055265426636,0.00340,0.00018,0.00068,0.00575,0.00020,0.00059,0.01079
1520530326.600058078765869,0.00548,0.00017,0.00170,0.00553,0.00000,0.00053,0.01341
1520530326.650060653686523,0.00312,0.00018,0.00019,0.00559,0.00018,0.00063,0.00989
1520530326.700063943862915,0.00333,0.00030,0.00112,0.00590,0.00000,0.00061,0.01126
1520530326.750274419784546,0.00375,0.00018,0.00016,0.00601,0.00000,0.00063,0.01073
1520530326.800274372100830,0.00341,0.00018,0.00003,0.00550,0.00269,0.00053,0.01234
1520530326.850267887115479,0.00372,0.00018,0.00823,0.00599,0.00164,0.00063,0.02039
1520530326.900263071060181,0.00444,0.00020,0.00019,0.00652,0.00103,0.00055,0.01294
1520530326.950256824493408,0.00383,0.00021,0.00044,0.00631,0.00017,0.00054,0.01151
1520530327.000254154205322,0.00620,0.00020,0.00600,0.00608,0.00000,0.00057,0.01905
1520530327.050255298614502,0.00417,0.00019,0.00181,0.00687,0.00038,0.00059,0.01401
1520530327.100254535675049,0.00353,0.00019,0.00005,0.00630,0.00000,0.00052,0.01059
1520530327.150248527526855,0.00450,0.00019,0.00250,0.00601,0.00020,0.00055,0.01395
1520530327.200250864028931,0.00305,0.00018,0.00128,0.00615,0.00000,0.00078,0.01145
1520530327.250254869461060,0.00352,0.00019,0.00174,0.00615,0.00019,0.00057,0.01235
1520530327.300257444381714,0.00532,0.00019,0.00020,0.00621,0.00000,0.00082,0.01274
1520530327.350257635116577,0.00368,0.00018,0.00034,0.00597,0.00018,0.00058,0.01094
1520530327.400254964828491,0.00343,0.00019,0.00104,0.00584,0.00021,0.00052,0.01124
1520530327.450242996215820,0.00383,0.00017,0.00409,0.00569,0.00278,0.00064,0.01719
1520530327.500240087509155,0.00368,0.00021,0.00064,0.00561,0.00000,0.00052,0.01067
1520530327.549886941909790,0.00434,0.00018,0.00163,0.00544,0.00019,0.00052,0.01230
1520530327.599865674972534,0.00366,0.00019,0.00420,0.00479,0.00364,0.00077,0.01725
1520530327.649873733520508,0.00408,0.00017,0.00137,0.00418,0.00077,0.00061,0.01118
1520530327.699867486953735,0.00568,0.00017,0.00045,0.00370,0.00550,0.00056,0.01606
1520530327.749868154525757,0.00418,0.00016,0.00085,0.00398,0.00071,0.00049,0.01039
1520530327.799866437911987,0.00412,0.00016,0.00040,0.00370,0.00001,0.00050,0.00889
1520530327.849869728088379,0.00389,0.00015,0.00197,0.00279,0.00488,0.00058,0.01426
1520530327.899872303009033,0.00410,0.00016,0.00052,0.00260,0.00000,0.00051,0.00790
1520530327.949876546859741,0.00535,0.00014,0.00034,0.00246,0.00013,0.00059,0.00899
1520530328.000053644180298,0.00381,0.00014,0.00136,0.00242,0.00011,0.00053,0.00836
1520530328.050063133239746,0.00501,0.00013,0.00169,0.00219,0.00013,0.00048,0.00963
1520530328.100065708160400,0.00437,0.00013,0.00030,0.00203,0.00238,0.00052,0.00974
1520530328.150070905685425,0.00326,0.00013,0.00062,0.00234,0.00030,0.00054,0.00719
1520530328.200088024139404,0.00771,0.00013,0.00028,0.00260,0.00511,0.00043,0.01626
1520530328.250093698501587,0.00376,0.00015,0.00055,0.00308,0.00014,0.00050,0.00817
1520530328.300104141235352,0.00759,0.00015,0.00102,0.00299,0.00100,0.00045,0.01318
1520530328.350114822387695,0.00391,0.00016,0.00061,0.00300,0.00785,0.00045,0.01598
1520530328.400165796279907,0.00407,0.00015,0.00276,0.00343,0.00054,0.00049,0.01144
1520530328.450173377990723,0.00487,0.00016,0.00195,0.00315,0.00210,0.00043,0.01267
1520530328.500174999237061,0.00500,0.00017,0.00049,0.00323,0.00015,0.00052,0.00955
1520530328.550177812576294,0.00717,0.00019,0.00022,0.00334,0.00000,0.00049,0.01141
1520530328.600182294845581,0.00463,0.00016,0.00098,0.00272,0.00010,0.00044,0.00904
1520530328.650185346603394,0.00405,0.00014,0.00166,0.00273,0.00106,0.00069,0.01033
1520530328.700188636779785,0.00458,0.00014,0.00119,0.00242,0.00067,0.00057,0.00958
1520530328.750191926956177,0.00454,0.00023,0.00029,0.00266,0.00022,0.00048,0.00842
1520530328.799939632415771,0.00351,0.00013,0.00006,0.00260,0.00203,0.00052,0.00885
1520530328.849946022033691,0.00383,0.00015,0.00179,0.00296,0.00105,0.00046,0.01024
1520530328.899956464767456,0.00430,0.00015,0.00067,0.00364,0.00098,0.00049,0.01023
1520530328.949960470199585,0.00561,0.00013,0.00063,0.00290,0.00021,0.00054,0.01003
1520530328.999960184097290,0.00430,0.00014,0.00017,0.00294,0.00122,0.00049,0.00926
1520530329.049959182739258,0.00334,0.00014,0.00025,0.00307,0.00051,0.00045,0.00776
1520530329.099958419799805,0.00341,0.00014,0.00237,0.00314,0.00221,0.00048,0.01176
1520530329.149954080581665,0.00412,0.00016,0.00078,0.00363,0.00525,0.00045,0.01439
1520530329.199907779693604,0.00354,0.00018,0.00331,0.00412,0.00881,0.00052,0.02049
1520530329.249958515167236,0.00429,0.00024,0.00091,0.00521,0.00076,0.00050,0.01191
1520530329.299912452697754,0.00438,0.00018,0.00051,0.00431,0.00000,0.00059,0.00998
1520530329.349916458129883,0.00413,0.00017,0.00140,0.00289,0.00000,0.00050,0.00909
1520530329.399919509887695,0.00393,0.00014,0.00060,0.00294,0.00273,0.00046,0.01081
1520530329.449926137924194,0.00411,0.00031,0.00036,0.00302,0.00060,0.00047,0.00887
1520530329.499934434890747,0.00475,0.00016,0.00044,0.00323,0.00014,0.00047,0.00919
1520530329.549945354461670,0.00423,0.00014,0.00019,0.00334,0.00100,0.00048,0.00939
1520530329.599992752075195,0.00357,0.00014,0.00080,0.00341,0.00000,0.00044,0.00836
1520530329.649998188018799,0.00826,0.00014,0.00107,0.00313,0.00000,0.00046,0.01306
1520530329.700007915496826,0.00370,0.00015,0.00055,0.00309,0.00356,0.00044,0.01148
1520530329.750009536743164,0.00380,0.00016,0.00069,0.00302,0.00504,0.00048,0.01319
1520530329.800007104873657,0.00512,0.00023,0.00072,0.00308,0.00277,0.00056,0.01247
1520530329.850005388259888,0.00386,0.00016,0.00107,0.00302,0.00030,0.00047,0.00889
